CALZ GOMEZ MORIN Y CALLE FUNDADORES,SN,21327,*FUNDADORES
AV REVOLUCION Y CALLE 42,4109,83459,DIEZ DE ABRIL
CALZ. CHETUMAL,300,21850,SAN FELIPE
PASEO GRAN HACIENDA,460,21354,GRAN HACIENDA
KM 37.784 DE LA CARRETERA MEXICALI-SAN LUIS R. C.,SN,21620,POLVORA
CALLE GRANADA,489,21353,*RESIDENCIAL MADRID
ANAHUAC,1,21354,VILLA DEL REY PRIMERA ETAPA
BLVD. GOMEZ MORIN,1821,21370,CARVAJAL
CARRETERA MEXICALI - SAN FELIPE,758,21387,RIVERA CAMPESTRE
AVENIDA ALTAMIRANO,270,21100,PRIMERA SECCION
CALLE 10 Y VICENTE GUERRERO,498,21720,GUADALUPE VICTORIA ESTACION
BLVD SAMUEL OCAÑA,271,83552,*LOPEZ PORTILLO
AV. BRASIL,2858,21210,ALAMITOS
CALZ LAS HACIENDAS Y AV MUERDAGO,SN,21327,*HACIENDA DE LOS PORTALES
PASEO DEL REAL,178-1,21350,SANTA CECILIA
CATARATAS DEL NIAGARA,1,21339,SANTA MONICA
JUAN DE PALAFOX,2937,21190,GRANJA LOS VIRREYES
ARGENTINA,1000,21219,RESIDENCIAL HIPICO
CALLE SAN LUIS RIO COLORADO,4003,21395,*VILLA DEL ROBLE
CALLE CERRADA DEL SOL,501,21255,*RESIDENCIAL PUERTA DE ALCALÁ
CALZ ANAHUAC,2170,21355,*QUINTA DEL REY
CALZ. VILLA OBREGON,3342,21254,*HACIENDA DEL RÍO
AV DE LOS MOSAICOS,SN,21395,*VALLE DEL PUEBLA
AVENIDA LUIS ENCINAS Y CALLE 16,162,83555,*FERROCARRILERA
CALZ CONSTITUCION Y CALLE SALVATIERRA,2100,83420,LA MESA
CALZADA ANAHUAC,2601,21355,*VILLA RESIDENCIAL DEL PRADO
BLVD LAZARO CARDENAS,982,21370,CARVAJAL
CALZADA GOMEZ MORIN,3401,21137,MAYOS
CALZ DE LOS MOSAICOS,SN,21355,*VILLA RESIDENCIAL DEL PRADO
AVENIDA GRANADA,1486,21350,ESPERANZA
CALZ. GUSTAVO VILDOSOLA CASTRO,3888,21384,*VALLE DE PUEBLA 2A SECCIÓN
BLVD. EUSEBIO KINO-SOLAR 13 MANZANA 289,SN,83553,*ORIENTE
CALLE 26 Y AV NUEVO LEON,SN,83490,ALTAR
CARRETERA ISLAS AGRARIAS,3,21600,ISLAS AGRARIAS A
CALLE CUARTA,601,21255,*QUINTA MONTECARLO
AV TAPICEROS,1699,21010,INDUSTRIAL
AV BRASIL,99,21229,ALIANZA PARA LA PRODUCCION
RIO PRESIDIO,1,21290,INDEPENDENCIA
LAZARO CARDENAS Y LAGO MAYOR,S/N,21330,JARDINES DEL LAGO
JALISCO Y SEGUNDA,1002,21120,PUEBLO NUEVO
BLVD. JOSEFA ORTIZ DE DOMINGUEZ,162,83553,*ORIENTE
ROSA DEL DESIERTO Y ALEJANDRITA,S/N,21395,NELSON
ROSA DEL DESIERTO Y PASEO DEL PEDREGAL,4551,21395,NELSON
AVENIDA FRANCISCO I MADERO,SN,83449,COMERCIAL
CARR.COL. PROGRESO SANTA ISABEL Y AV. TAZUMAL,SN,21326,*VALLE DEL PROGRESO
CARRETERA MEXICALI SAN FELIPE,1300,21386,GRANJAS SANTA CECILIA
CASTIBLANCO Y PRIETO,1,21380,XOCHIMILCO
CALZ GOMEZ MORIN,1,21327,*HACIENDA DE LOS PORTALES
JUSTO SIERRA,200,21100,NUEVA
CALZADA VICENTE LOMBARDO TOLEDANO,690,21354,VILLA DEL REY PRIMERA ETAPA
VENUSTIANO CARRANZA,S/N,21270,SANTA TERESA
BLVD RAFAEL GODOY CISNEROS,239,83553,*NUEVO PEÑASCO
BLVD LAZARO CARDENAS,401,21330,JARDINES DEL LAGO
AV. FUENTE,700,21326,*VILLA DE ALARCÓN
AV REPUBLICA DE ARGENTINA,SN,21210,ALAMITOS
12 Y AV. HILARIO RUELAS,2398,21395,MEXICALI 2
CALLE 13 Y AV. EMILIANO ZAPATA,132,83550,*PUERTO PEÑASCO CENTRO
AV NUEVO LEON Y CALLE 40,4000,83498,MEXICO
AV IGNACIO ZARAGOZA Y CALLE CASCADA LA BALSA,SN,21395,*VALLE DEL PUEBLA
CALLE RIO SAN ANGEL Y TECAMACHALCO,SN,21384,*VALLE DE PUEBLA 2A SECCIÓN
AV ALEJANDRO CITAL MENDOZA,SN,21290,INDEPENDENCIA
CALZ HECTOR TERAN TERAN,2382,21380,XOCHIMILCO
CALLE NOVENA,1898,21376,PLUTARCO ELIAS CALLES
CALLE E,666,21100,PRIMERA SECCION
CALLE LUIS ENCINAS,90,83555,*FERROCARRILERA
MECANICOS,1698,21010,INDUSTRIAL
BLVD LAZARO CARDENAS,882,21330,LAS FLORES
AV. EL LIENZO,1600,21250,RESIDENCIAL EL LIENZO
BLVD. LOPEZ MATEOS Y AVE. JEREZ,1720,21070,ZACATECAS
AV CAOBA,501,21384,ENCINOS
BLVD. LAZARO CARDENAS,1099,21290,INDEPENDENCIA
CALZ. VICENTE LOMBARDO TOLEDANO ESQ. AV. CALDER,S/N,21355,VILLA DEL REY QUINTA ETAPA
AV GENERAL SANTIAGO VIDAURRI,564,21387,*MISIÓN DE SAN ANGEL
RIO CULIACAN Y JOSE MARIA AGUAYO,899,21240,PROHOGAR
AV MISION VIEJO,2300,21298,VILLA COLONIAL
CALZADA HEROICA PUEBLA,18,21620,*ANGELES DE PUEBLA
LAZARO CARDENAS,1402,21290,INDEPENDENCIA
CALLE 17 Y AV NUEVO LEON,SN,83489,FEDERAL
EMILIANO ZAPATA,11,83470,AVIACION
AVENIDA ABELARDO L. RODRIGUEZ,1,83540,GOLFO DE SANTA CLARA
MADERO,1798,21100,NUEVA
CARRETERA A SAN LUIS KM 10.5,1,21397,GONZALEZ ORTEGA
AV. KINO Y CALLE 17,S/N,83449,COMERCIAL
LIBERTAD,,83447,JALISCO
CONSTITUCION,,83470,GANADERA
CALZADA DE LAS AMERICAS,600,21200,CUAUHTEMOC NORTE
RIO MOCORITO,799-2,21290,INDEPENDENCIA
AVENIDA DE LOS CITRICOS,1,21387,LOS NARANJOS
AVENIDA NIJAR,269-1,21354,VILLA DEL REY PRIMERA ETAPA
OBREGON,1,83449,COMERCIAL
INDEPENDENCIA,1,21240,PROHOGAR
CARRETERA AL AEROPUERTO-MEXICALI,S/N,21259,RIVERA
AV. TLAXCALA,1,83439,RUIZ CORTINES
NOVENA,1,21399,NUEVO MEXICALI
CALZADA DE LOS MONARCAS,1,21354,VILLA DEL REY SEGUNDA ETAPA
CALZADA CONTINENTE EUROPEO,900,21379,*LAS MISIONES
CARRETERA  LUIS B. SANCHEZ Y 5 DE MAYO,SN,83500,ING LUIS B SANCHEZ
BLVD. LZARO CARDENAS,800,21399,NUEVO MEXICALI
MONZON,1398,21353,VILLA DEL REY TERCERA ETAPA
PASEO LAGO DEL SOL,1299,21387,*LAGUNA DEL SOL RESIDENCIAL
MANUEL SANTA CRUZ,1,21030,HEROE DE NACOZARI
CALLE MIRABUENO,2886,21355,*VILLA LOMAS ALTAS 2A SECC.
AV. OBREGON,651,83400,CUAUHTEMOC
ANAHUAC Y MONTES DE TOLEDO,1,21309,VILLAS DEL REAL
CALLE 2 DA. Y CALZ DE LOS INSURGENTES,700,21720,GUADALUPE VICTORIA ESTACION
13 DE SEPTIEMBRE,1,21387,LOS NARANJOS
AVENIDA ZACATECANA,699,21090,ZACATECAS
NOVENA,1,21397,GONZALEZ ORTEGA
OAXACA,1799,21120,PUEBLO NUEVO
CALZ. CORONEL ESTEBAN CANTU,589,21326,PROGRESO
CALZADA CETYS,1,21210,ALAMITOS
AV. NUEVO LEON Y CALLE NUEVE,SN,83480,DEL BOSQUE
CALZ CHETUMAL,SN,21850,SAN FELIPE
CARRETERA A SAN FELIPE KM 5,1,21350,SANTA CECILIA
CALZ MANUEL GOMEZ MORIN,898,21355,*HACIENDA DEL BOSQUE
MISION DE SAN DIEGO,3210,21376,HACIENDA DORADA
RIO VERDE Y RIO DEL CARMEN,1,21395,VILLA VERDE
KINO Y CALLE 17,1610-1,83448,RESIDENCIAS
AVENIDA DE LAS CORONILLAS,1,21395,VILLA FLOR
MICHOACAN,1,21120,PUEBLO NUEVO
BLVD. BENITO JUAREZ,402,21280,RESIDENCIAS
5 DE MAYO Y BLVD. LAZARO CARDENAS,1,21370,CARVAJAL
NACIONES UNIDAS,2499,21180,UNIVERSITARIO
BLVD. ANAHUAC,1,21330,JARDINES DEL LAGO
BLVD. BENITO JUAREZ,1-B,21370,MAESTROS FEDERALES
OBREGON,1,83448,RESIDENCIAS
AVENIDA TLAXCALA,1,83440,SONORA
TLAXCALA,1,83447,JALISCO
AV 16 DE SEPTIEMBRE,120,83570,*PAPAGOS
FELIPA VAZQUEZ,298,21380,XOCHIMILCO
ASTURIAS,1,21180,VILLAFONTANA
CALZ. HECTOR TERAN TERAN,1010,21337,TELEVISORA
PERIFERICO ORIENTE,1,21216,LAS HADAS
BLVD. JUSTO SIERRA,1,21230,LOS PINOS
GOMEZ MORIN ACERA SUR,1,21327,*HACIENDA DE LOS PORTALES
BLVD. LOPEZ MONTEJANO,1,21280,RESIDENCIAS
KM 8.5,1,21185,EL PAPAGO INFONAVIT
Calzada Independencia,36,21600,RIVERA
CALZADA INDEPENDENCIA Y CALLE  J,1,21030,HEROE DE NACOZARI
AV. MALECON FCO. EUSEBIO KINO,20,83554,*EL PUERTO
AV. SINALOA Y MELCHOR OCAMPO,181,83553,*ORIENTE
CALLE JOSE MARIA MORELOS,150,21100,PRIMERA SECCION
AV ZARAGOZA,1400,21100,SEGUNDA SECCION
AV PASEO DEL PALMAR Y CALLE VIuA DEL MAR,SN,21377,*FRACCIONAMIENTO VILLA DEL PALMAR
BLVD JOSEFA ORTIZ DE DOMINGUEZ,344,83553,*ORIENTE
CALZ GOMEZ MORIN Y CALZ HACIENDA DEL VIENTO,SN,21327,*HACIENDA DE LOS PORTALES
MICHOACAN Y BAHIA LUCERNA,1,21137,LUCERNA
CALLE EMPALME Y AVE. DIVISADORES,S/n,21137,REAL DEL RIO RESIDENCIAL
CALZ HACIENDA DEL VIENTO Y AV MUERDAGO,SN,21327,*HACIENDA DE LOS PORTALES
AVENIDA QUINTANA ROO,1,21050,NUEVA ESPERANZA
AVENIDA TIERRA BLANCA,1,21160,ORIZABA
AV. LEANDRO VALLE Y SAN ESTEBAN,201,83479,AEROPUERTO
AV REANAS DEL REY,SN,21355,*QUINTA DEL REY
CALZADA INDEPENDENCIA,1499,21140,ESPERANZA
REVOLUCION,1,83487,LIBERTAD
RIO SAN ANGEL Y CALZADA INDUSTRIAL PALACO,1,21385,PALACO
REVOLUCION,1,83448,RESIDENCIAS
CALZ.DE LAS HACIENDAS Y AV. FUENTE DEL SOL,S/N,21323,*RESIDENCIAL BARCELONA
CALZ. LAZARO CARDENAS Y LOMBARDO TOLEDANO,1099,21330,LAS FLORES
AV. LIBERTAD,1,83458,PROGRESO
PASEO SAN MARCOS,202,21050,JARDINES DE SAN MARCOS
GENERAL SANTIAGO VIDAURRI,825,21387,RIVERA CAMPESTRE
AVENIDA MADERO,600,21100,PRIMERA SECCION
BLVD.ABELARDO L. RODRIGUEZ,809,21376,PLUTARCO ELIAS CALLES
AV. DE LAS ARBOLERAS,900,21620,PUEBLA
BLVD. LAZARO CARDENAS,1,21180,VILLAFONTANA
MICHOACAN,2002,21110,SANTA CLARA
CALLE SEXTA Y REVOLUCION,SN,83449,COMERCIAL
MANUEL GOMEZ MORIN,1798,21297,SAN FERNANDO
BLVD. ANAHUAC Y AV. MONSERRAT,S/N,21380,XOCHIMILCO
SIQUEIROS ESQUINA,S/N,21395,HACIENDA DEL SOL
SAN PEDRO MEZQUITAL,1,21399,ORQUIDEAS INFONAVIT
AV ABASOLO,202,83550,*PUERTO PEÑASCO CENTRO
CALLE 22 Y AV REVOLUCION,SN,83448,RESIDENCIAS
BLVD. LOPEZ MATEOS,1,21230,JUSTO SIERRA
CALZ. INDEPENDENCIA Y AV. MARIA TURUEL DE VELAZCO,SN,21290,INDEPENDENCIA
CARRETERA ESTATAL No 92(CARRETERA A ISLAS AGRARIAS,SN,21395,*VILLA TOLEDO
CALLE CUARTA,301,21800,COAHUILA KM 57
CALZ CUAUHTEMOC,1221,21240,SANTA MARIA
CALLE 34 Y AV NUEVO LEON,SN,83490,ALTAR
AVENIDA IGNACIO ZARAGOZA,SN,21620,PUEBLA
BLVD ANAHUAC,1199,21354,*CASA MAGNA
AVENIDA CAMINO DEL SUR,2600,21850,SAN FELIPE
AVENIDA NARCIZO MENDOZA,1499,21290,INDEPENDENCIA
CARRETERA MEXICALI - TIJUANA,SN,21600,WISTERIA
AV GRANADA,2269,21350,ESPERANZA
CALLE SEGUNDA Y CONSTITUCION,202,83420,LA MESA
CARRETERA BATAQUEZ MUNGUIA,1328,21720,GUADALUPE VICTORIA ESTACION
CALZADA LOPEZ MATEOS,2290,21389,ZONA INDUSTRIAL
CALZADA ROSA DEL DESIERTO,4600,21395,*VALLE DEL PEDREGAL
CALZADA DEL CETYS,4471,21378,LOMAS DE ABASOLO
CARRETERA EJIDO HERIBERTO JARA,SN,21326,PROGRESO
BLVD FREMONT,330,83553,*ORIENTE
CARRETERA A SAN FELIPE,1,21380,XOCHIMILCO
CALLE MIGUEL HIDALGO,130,83555,*FERROCARRILERA
AVENIDA ALVARO OBREGON,300,21100,SEGUNDA SECCION
AV PLUTON,SN,21138,*VALLE DE LAS MISIONES
BLVD. JOSE ORTIZ DE DOMINGUEZ,SN,83553,*ORIENTE
OAXACA Y PASEO DEL NATIVIDAD,1,21137,*SAN MIGUEL
AVENIDA REFORMA,370,21100,PRIMERA SECCION
AVENIDA MADERO,100,21100,PRIMERA SECCION
AV GENERAL SANTIAGO VIDAURRI,1100,21387,*LAGUNA DEL SOL RESIDENCIAL
RIO ALMONTE,680,21137,REAL DEL RIO RESIDENCIAL
CALZ INDUSTRIAL PALACO Y CALLE HUIQUINO,SN,21395,*VALLE DEL PUEBLA
AV ELECTRICISTAS,1800,21010,INDUSTRIAL
CALZADA DEL SOL,1,21356,VILLA DEL SOL INFONAVIT
BLVD LAZARO CARDENAS Y CALLE REFUGIO,SN,21138,*LOS VIÑEDOS
HEROICO COLEGIO MILITAR,1,21180,VILLAFONTANA
CALZ. LUIS ECHEVERRIA(MACRISTY),901,21250,REPUBLICA MEXICANA
CALZADA CUAUHTEMOC,1,21240,VISTA HERMOSA
PERIFERICO,985,21394,VENUSTIANO CARRANZA
CALLE 42,4129,83498,MEXICO
BLVD. VENUSTIANO CARRANZA,1980,21399,VALLE DORADO
VINIA DEL MAR,3299,21378,VILLAS DEL PALMAR
BLVD LAZARO CARDENAS Y DRAVITA,1,21399,NUEVO MEXICALI
AV. RIO SAN ANGEL Y CALLE DE LOS MOSAICOS,201,21385,PALACO
CALZ. HACIENDA DEL VIENTO,2200,21327,*HACIENDA DE LOS PORTALES
CALZADA VILLA OBREGON,5,21399,DE LA REPUBLICA
PROLONGACION BLVD LAZARO CARDENAS,1,21387,SOLIDARIDAD SOCIAL
SAN  PEDRO MEZQUITAL,1,21395,VILLA VERDE
LAZARO CARDENAS,1,21307,VILLANOVA
AV. PASEO VIuAS DEL SOL,399,21190,*VIÑAS DEL SOL
AV ZUAZUA,622,21100,PRIMERA SECCION
BLVD BENEMERITO DE LAS AMERICAS,259,83570,*HOMBRES BLANCOS
AV SONORA Y CALLE 12,1109-B,83440,SONORA
AV. TLAXCALA Y CALLE 22 ,2109,83447,JALISCO
AV. JAZMIN Y CALLE 12,1109,83488,MEZQUITE
CALLE SAN LUIS RIO COLORADO,3939,21395,*VILLA DEL ROBLE
PASEO DE LAS ARBOLEDAS,SN,21395,*PEDREGAL TURQUESA
AV. LERDO DE TEJADA,1475,21100,SEGUNDA SECCION
CALZ HEROICO COLEGIO MILITAR ESQ. CALLE MUERDAGO,SN,21327,*HACIENDA DE LOS PORTALES
CALZADA DE LOS MONARCAS,1388,21354,VILLA DEL REY PRIMERA ETAPA
AV. SINALOA,61,83554,*BENITO JUÁREZ
CARRETERA MEXICALI-SAN FELIPE,1112,21383,EL DORADO
KILOMETRO 180 CARRETERA FEDERAL 5 MEXICALI SAN FEL,SN,21850,EL DORADO
AV LIBERTAD Y CALLE 7,SN,83440,SONORA
CARRETERA MEXICALI-SAN FELIPE KM 31 + 500,SN,21730,LA PUERTA
CALZADA LA BRECHA,1,83487,LIBERTAD
SINALOA,1,21050,NUEVA ESPERANZA
CALZ. MANUEL GOMEZ MORIN,1799,21353,*XOCHICALLI
BLVD. ADOLFO LOPEZ MATEOS,598,21100,PRIMERA SECCION
CALZADA DE LOS MONARCAS,2961,21355,*VILLA LOMAS ALTAS 1A SECC.
AVENIDA SEBASTIAN LERDO DE TEJADA,500,21100,PRIMERA SECCION
CARRETERA MEXICALI SAN FELIPE,568,21387,RIVERA CAMPESTRE
ARENAS DEL REY Y CALLE HERENCIA,524,21380,XOCHIMILCO
AV. LUIS ENCINAS Y NO REELECCION,259,83555,*OBRERA
ULISES IRIGO,1,21010,INDUSTRIAL
AVENIDA QUINTAROO,3309-1,83499,CAMPESTRE
HEROICO COLEGIO MILITAR,1,21130,ORIZABA
SINALOA,1,21050,NUEVA ESPERANZA
INDUSTRIAL PALACO,1,21620,PUEBLA
BLVD JOSEFA ORTIZ DE DOMINGUEZ,1,83553,*ORIENTE
CALZADA DE LOS REYES,1400,21354,VILLA DEL REY PRIMERA ETAPA
ISLAS MALVINAS,261,21337,TELEVISORA
AVENIDA FRANCISCO I MADERO,400,21100,PRIMERA SECCION
VENUZTIANO CARRANZA,1998-1,21399,VALLE DORADO
BLVD. LOPEZ MATEOS,312 L-5,21100,PRIMERA SECCION
CALZADA CASTELLON Y CALLE PERIFERICO,1,21739,VENUSTIANO CARRANZA
BLVD. ANAHUAC,2898,21355,*VILLA LAS LOMAS
LIBERTAD,3309,83499,CAMPESTRE
CARRETERA SANTA ISABEL,2799-1,21137,LUCERNA
BLVD LAZARO CARDENAS,3144,21395,VILLA VERDE
CARRETERA MEXICALI - SAN FELIPE,399,21387,PORTICOS DEL VALLE
AVENIDA DURANGO,4108,83458,PROGRESO
CALZADA CHETUMAL,450,21850,SAN FELIPE
CALZADA VENUSTIANO CARRANZA,2001,21396,GONZALEZ ORTEGA NORTE
AV. JAZMIN Y CALLE 26,2601,83497,REFORMA
BLVD 16 SONORA,149,83550,*PUERTO PEÑASCO CENTRO
CARRETERA A SONOYTA,450,83553,*BRISAS DEL GOLFO
Av. Reforma y Azueta,S/N,21100,PRIMERA SECCION
AV. ANAHUAC Y MAR BALTICO,1198,21060,ANAHUAC
ZARAGOZA,1,21100,NUEVA
LIC. MANUEL GOMEZ MORIN,SN,21135,LOS OLIVOS
BLVD. LAZARO CARDENAS,3001,21399,NUEVO MEXICALI
KM 16 + 300 CARRETERA AL FARO,1,21739,VENUSTIANO CARRANZA
SOMBRERETE,1,21070,ZACATECAS
AV. MADERO Y CALLE AZUETA,S/N,21100,PRIMERA SECCION
BARITINA,1299,21620,PUEBLA
TERAN TERAN,1748,21337,TELEVISORA
VILLA OBREGON Y CALLE DEL RIO,SN,21254,*HACIENDA DEL RÍO
Cesar Lopez de Lara,4330,88289,MILITAR
Arteaga,S/N,88000,NUEVO LAREDO CENTRO
Av. Aquiles Serdan,1747,88050,FERROCARRIL
CARR. AEROPUERTO,KM. 0+425,88296,COLINAS DEL SUR PONIENTE
Carretera Anahuac,km12+850,88124,HECTOR RENDON SUBDIVISION
YUCATAN,1211,88000,NUEVO LAREDO CENTRO
Avenida Bambu,5502,88290,*COMUNIDAD DE VIVIENDAS UNIDAS
Carr.Anahuac,7448,88134,VEINTE DE NOVIEMBRE
Belden,2205,88000,NUEVO LAREDO CENTRO
Arteaga,3449,88000,NUEVO LAREDO CENTRO
CESAR LOPES DE LARA,S/N,88000,NUEVO LAREDO CENTRO
Eva Samano de Lopez Mateo,902,88120,BUENAVISTA
Bilbao,1252,88290,LAGOS
Roma,s/n,88177,ARTURO CORTEZ VILLADA
GUERRERO,301,88000,NUEVO LAREDO CENTRO
Carretera Aeropuerto,1102,88123,*VILLAS DEL PROGRESO
BULEVAR LUIS DONALDO COLOSIO,KM 0 +350,88276,*GRAN BOULEVARD
Tomas F de la Garza,1716,88220,PALACIOS
BVD.SAN PATRICIO Y SAN ARMANDOBVD.SAN PATRICIO Y S,S/N,88124,HECTOR RENDON SUBDIVISION
Av. Insurgentes,30,88274,BENITO JUAREZ FOVISSSTE
Lincoln,3458,88209,BENITO JUAREZ
Av. Tecnologico,5902,88275,*LAS ALAMEDAS
Carretera Nacional Mexico  Laredo,km 19+050,88195,LA ESPERANZA
Prolongacion Eva Samano,2530 A,88187,LA FE
Ocampo,s/n,88240,GUERRERO
Jesus Carranza,2216,88240,GUERRERO
jaumave,6973,88187,LA FE
Birmania sin numero,s/n,88135,*VILLAS DE LA FE
MACLOVIO HERRERA,S/n,88040,OJO CALIENTE
Av. 20 de Noviembre,1761,88060,ZARAGOZA
CHIHUAHUA,S/N,88260,ANAHUAC
GONZALEZ Y SAN ANTONIO,1645,88030,VICTORIA
Peru,6240,88130,NUEVO LAREDO
Ocampo,1111,88000,NUEVO LAREDO CENTRO
SEGUNDO ANILLO PERIFERICO Y PREMIO,S/N,88260,ANAHUAC
Loma Real sin numero,s/n,88274,BENITO JUAREZ FOVISSSTE
guerrero,s/n,88000,NUEVO LAREDO CENTRO
CARRETERA AEROPUERTO,S/N,88284,FRANCISCO VILLA
Prolongacion Monterrey,402,88290,LAGOS
Guerrero,202,88000,NUEVO LAREDO CENTRO
Blvd. Valles de Anahuac ,108,88285,*VILLAS DE ORADEL 
Campeche ,s/n,88240,POSTAL
calle 22,103,88274,BENITO JUAREZ FOVISSSTE
Av. Clio,1201,88177,VOLUNTAD Y TRABAJO III
Andador,3934,88274,BENITO JUAREZ FOVISSSTE
Guatemala,1902,88000,NUEVO LAREDO CENTRO
ITURBIDE Y PEDRO ARGUELLES,6301,88170,HIPODROMO
PERU,5502,88220,PALACIOS
DIAZ ORDAZ Y DIAGONAL LINCONL,S/N,88220,PALACIOS
Sierra De Fresnillo,431,88296,COLINAS DEL SUR PONIENTE
JesuS Carranza,1430,88040,OJO CALIENTE
Bajio,8242,88179,BERTHA DE AVELLANO
Sinaloa y Nuevo Leon,s/n,88296,AMERICA  6
Justo Sierra,1956,88070,VIVEROS
Avenida America,1722,88200,SAN RAFAEL
Los Mayas,s/n,88179,BERTHA DE AVELLANO
PROLONGACION REFORMA ,203,88298,LA CONCORDIA
Carr. Piedras Negras y Estero,s/n,88176,UNION DEL RECUERDO
COAHUILA,701,88240,RIBERA DEL BRAVO
J.R.Romo,3901,88260,ANAHUAC
Eva Samano,425,88120,BUENAVISTA
Prolongacion Monterrey,1302,88290,LAGOS
Lago de Chapala,5502 L1,88290,LAGOS
Gonzalez,5454,88160,HIDALGO
CARRETERA FEDERAL 2,S/N,88176,*FRACCIONAMIENTO MARIA LUISA
Carretera Naciona Km.25,s/n,88260,ANAHUAC
TECOLOTES,8009,88179,LA SANDIA
Pedro Perez Ibarra,96,88275,INFONAVIT
COAHUILA Y LEONA VICARIO,s/n,88240,GUERRERO
BVD. VALLE ELIZONDO Y GERANIO,s/n,88260,ANAHUAC
Maclovio Herrera,2213,88050,FERROCARRIL
Av. Monterrey,5002,88185,DOS LAREDOS
Pedro Perez Ibarra,106,88209,*ANTIGUOS PATIOS DE LA EX ADUANA
MIGUEL TRILLO ,717,88284,FRANCISCO VILLA
Av. Pedro J. Mendez,s/n,88020,INDEPENDENCIA
Leandro Valle ,s/n,88230,SAN JOSE
Calle 22 y Privada 21,s/n,88000,NUEVO LAREDO CENTRO
Oaxaca,3942,88260,JARDIN
CARRETERA AEROPUERTO ,S/N,88284,FRANCISCO VILLA
Tamazunchale,s/n,88240,RIBERA DEL BRAVO
Luz corral,s/n,88284,FRANCISCO VILLA
Nayarit,2006,88270,MADERO
Lago de Chapala,6210,88185,*DEL VALLE
Heroes,2002,88220,PALACIOS
Carr. Nac. Mex-Laredo,8451,88277,PARQUE MODULO INDUSTRIAL AMERICA
Avenida MEMPHIS,3405,88285,*VILLAS DE ORADEL 
Reynosa,4712,88278,CAMPESTRE
Paseo colon,3604,88260,JARDIN
Guerrero,2604,88000,NUEVO LAREDO CENTRO
Ruiz Cortinez,3012,88240,RIBERA DEL BRAVO
Nacional Monte de Piedad,s/n,88177,ARTURO CORTEZ VILLADA
Gonzalez,4747,88160,HIDALGO
Venustiano Carranza,1102,88230,JUNTA FEDERAL DE MEJORAS MATERIALES
Libramiento-mex 2,km 6+830,88176,*FRACCIONAMIENTO MARIA LUISA
Juarez,602,88000,NUEVO LAREDO CENTRO
Blvd. Carlos Canseco,1024-1,88177,ARTURO CORTEZ VILLADA
DIA DEL TRABAJO,902,88285,*VILLAS DE SAN MIGUEL
MORELIA,2001,88278,CAMPESTRE
Eva Samano,451 Nte.,88143,SOLIDARIDAD II
Tamaulipas,5320,88190,MIRADOR
AV. REVOLUCION Y TARAHUMARAS,840 NTE.,88120,BUENAVISTA
Av. Reforma,4310-5,88280,MEXICO
Dr Mier,5949,88150,ROMA
Poseidon,302,88177,VOLUNTAD Y TRABAJO III
CARRETERA AL AEROPUERTO Y E. AGUIRRE,S/N,88179,LA SANDIA
Pino Suarez,6322,88140,CUARTEL MILITAR
Campeche,5950,88184,LAS TORRES
Carr. Aeropuerto -Piedras Negras,1450,88177,VOLUNTAD Y TRABAJO III
Prolongacion Tamaulipas,s/n,88135,AMERICO VILLARREAL GUERRA
Av. Reforma 5603-1,5603-1,88275,*LAS ALAMEDAS
Escudo s/n,sin numero,88260,ANAHUAC
PERU Y ANTONIO MEDINA,S/N,88260,ANAHUAC
VENEZUELA,S/n,88209,BENITO JUAREZ
Avenida Paraiso,402,88293,*VILLAS DEL PARAÍSO
Mazatlan,1102,88124,ALIANZA PARA LA PRODUCCION
AVENIDA GUERRERO,2812 LB,88000,NUEVO LAREDO CENTRO
Lincoln,219,88230,JUNTA FEDERAL DE MEJORAS MATERIALES
Laguna Madre y Laguna San Julian,6301,88290,LAGOS
1 de Mayo,600,65032,*REVOLUCION
Dr. Diaz ,113,65030,CIUDAD ANAHUAC
Rio de Janeiro,1102,88120,BUENAVISTA
Dr. Mier y Degollado,s/n,88030,VICTORIA
Bvd. San Salomon,s/n,88283,*VILLAS DE SAN MIGUEL
Gral. Mariano Escobedo ,605,65032,*REVOLUCION
Boulevard Constituyentes,3928,88274,BENITO JUAREZ FOVISSSTE
SEGUNDO ANILLO PERIFERICO Y SAN MARIO,S/N,88285,*VILLAS DE SAN MIGUEL
Reynosa,s/n,88270,LOS ALAMOS
Manuel Avila Camacho,631,88130,NUEVO LAREDO
Belden,s/n,88179,BELLAVISTA
GENERAL REYNALDO GARZA,1045,88160,HIDALGO
Av.Monterrey,3235,88190,MIRADOR
Carr. Mty-Laredo,Km 207-1,88295,GRANJAS REGINA
Cerro del Grillo,601,88296,COLINAS DEL SUR PONIENTE
Alvaro Obregon,2445,88240,GUERRERO
DR.MIER,3101,88000,NUEVO LAREDO CENTRO
Victoria,4802,88160,HIDALGO
Lago de Xochimilco,5463,88185,*DEL VALLE
Chihuahua,2520,88240,GUERRERO
CALLE 5 AVE. 29,2899,84200,AGUA PRIETA CENTRO
RIO PANUCO,410,84030,HEROES
AVE. ALDAMA,408,84600,SANTA ANA
"CALLE 28, AVE. 18",2803,84200,AGUA PRIETA CENTRO
CALLE 5 Y 6 AVE. 14,1400-A,84200,AGUA PRIETA CENTRO
CALLE 14 Y BLVD. AEROPUERTO,135,83610,AVIACION
SANTA ELENA ,21-B,84090,SAN CARLOS
